spot_id,spot_name,lat,lon,count,spot_types,is_parking
1025,北大和五丁目（バス）,34.725735,135.733993,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1026,夢彩の丘公園,34.7262665,135.744228,1,"[""park"", ""point_of_interest"", ""establishment""]",False
1027,（株）大起土地,34.746068,135.720273,1,"[""real_estate_agency"", ""point_of_interest"", ""establishment""]",False
1028,（株）大林組 奈良土木工事事務所,34.723093,135.739156,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
1029,和食こにし,34.6817655,135.804663,1,"[""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1030,USB音楽堂,34.86447,135.676485,1,"[""store"", ""point_of_interest"", ""establishment""]",False
1031,NTT West Keihanna bld. NTT西日本 京阪奈ビル,34.741668,135.765448,1,"[""point_of_interest"", ""establishment""]",False
1032,SOLATO カーパラダイス津田 SS (みやび石油),34.8113005,135.69435549999997,1,"[""gas_station"", ""point_of_interest"", ""establishment""]",False
1033,ローレルスクエア学研奈良登美ヶ丘4,34.724066,135.748643,1,"[""point_of_interest"", ""establishment""]",False
1034,Dパーキング 西京極総合運動公園第3駐車場,34.994035,135.712246,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1035,花本クリニック,34.715438,135.740368,1,"[""point_of_interest"", ""health"", ""establishment""]",False
1036,医療法人紀文会 デンタルクリニック,34.767651,135.650651,1,"[""dentist"", ""health"", ""point_of_interest"", ""establishment""]",False
1037,エッカ 桜が丘,34.729045,135.772921,1,"[""point_of_interest"", ""establishment""]",False
1038,お客様駐車場,34.898158,135.915721,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1039,日光社 フレンドマート店,34.853251,135.864043,1,"[""laundry"", ""point_of_interest"", ""establishment""]",False
1040,マツゲン 精華台店(松源),34.746095,135.773085,1,"[""grocery_or_supermarket"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
1041,サロンド・タカ,34.7358205,135.74967049999998,1,"[""hair_care"", ""point_of_interest"", ""establishment""]",False
1042,キールヘアー,34.6988815,135.6962545,1,"[""hair_care"", ""point_of_interest"", ""establishment""]",False
1043,やきとり大吉 北郡山店,34.65298,135.786249,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1044,エニタイムフィットネス JR奈良駅前店,34.680202,135.81725799999998,1,"[""gym"", ""point_of_interest"", ""health"", ""establishment""]",False
1045,かみつじこどもクリニック,34.718375,135.771585,1,"[""doctor"", ""health"", ""point_of_interest"", ""establishment""]",False
1046,田辺産業(株),34.6511015,135.80841700000002,1,"[""point_of_interest"", ""establishment""]",False
1047,あやめ池駐在所跡,34.698893,135.762743,1,"[""point_of_interest"", ""establishment""]",False
1048,学際融合領域研究棟1号館,34.730938,135.7360065,1,"[""university"", ""point_of_interest"", ""establishment""]",True
1049,セブン-イレブン 大東谷川２丁目店,34.71062,135.631183,1,"[""convenience_store"", ""atm"", ""finance"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
1050,中登美ヶ丘団地（バス）,34.718545500000005,135.744916,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1051,エスポワールダンススタジオ,34.6720745,135.755205,1,"[""point_of_interest"", ""establishment""]",False
1052,Rhythm tomigaoka,34.7117665,135.74993899999998,1,"[""beauty_salon"", ""point_of_interest"", ""establishment""]",False
1053,麺屋 やまひで 奈良本店,34.684225,135.809018,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1054,生駒市立生駒北小中学校,34.73932,135.722335,1,"[""school"", ""point_of_interest"", ""establishment""]",False
1055,生駒山麓公園 野外活動センター（キャンプ場）,34.701131,135.676348,1,"[""park"", ""point_of_interest"", ""establishment""]",False
1056,スギ薬局 学園前店,34.708951,135.75031,1,"[""drugstore"", ""health"", ""store"", ""point_of_interest"", ""establishment""]",False
1057,板前焼肉 はじめ,34.713526,135.749831,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1058,学際融合領域研究棟1号館,34.731561,135.735883,1,"[""university"", ""point_of_interest"", ""establishment""]",True
1059,神戸凮月堂,34.735593,135.566263,1,"[""food"", ""store"", ""point_of_interest"", ""establishment""]",False
1060,メルセデス・ベンツ 奈良学園前サービス工場,34.730873,135.754476,1,"[""car_repair"", ""point_of_interest"", ""establishment""]",False
1061,駐車場,34.652351,135.802908,1,"[""premise"", ""parking"", ""point_of_interest"", ""establishment""]",False
1062,吐師（バス）,34.741936,135.795598,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1063,京都銀行 高の原支店,34.723715,135.788718,1,"[""bank"", ""atm"", ""finance"", ""point_of_interest"", ""establishment""]",False
1064,アスティリア,34.814907500000004,135.7679885,1,"[""real_estate_agency"", ""parking"", ""point_of_interest"", ""establishment""]",False
1065,フレックス,34.716138,135.753425,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
1066,三角公園西公園,34.890513,135.77252,1,"[""park"", ""point_of_interest"", ""establishment""]",False
1067,三共空調（株）,34.7399355,135.63243949999998,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
1068,午出神社,34.729346,135.745303,1,"[""place_of_worship"", ""point_of_interest"", ""establishment""]",False
1069,スギ薬局 学園前南店,34.686651,135.752945,1,"[""drugstore"", ""pharmacy"", ""health"", ""store"", ""point_of_interest"", ""establishment""]",False
1070,上武建設,34.72898,135.731996,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
1071,タフバリア（有） 大阪ヤード,34.728455,135.733848,1,"[""point_of_interest"", ""establishment""]",False
1072,やました医院,34.713748,135.70481,1,"[""point_of_interest"", ""health"", ""establishment""]",False
1073,Takanohara English Center,34.722331,135.782178,1,"[""point_of_interest"", ""establishment""]",False
1074,カフェ＆雑貨 奈良フェリーチェ,34.682047,135.81093650000005,1,"[""cafe"", ""food"", ""point_of_interest"", ""establishment""]",False
1075,アングラーズ押熊店,34.7142255,135.77294,1,"[""store"", ""point_of_interest"", ""establishment""]",False
1076,どいクリニック,34.714586,135.705351,1,"[""doctor"", ""health"", ""point_of_interest"", ""establishment""]",False
1077,花・雑貨 からんどりえ,34.7450015,135.6454965,1,"[""florist"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",False
1078,まいどおおきに食堂 奈良 四条大路食堂,34.6814545,135.79985299999998,1,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
1079,アトリエシロツキ,34.710012,135.79989,1,"[""bakery"", ""cafe"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",False
1080,ベルあやめ池,34.701493,135.76340549999998,1,"[""point_of_interest"", ""establishment""]",False
1081,MEGAドン・キホーテ 宇治店,34.8866115,135.7636355,1,"[""furniture_store"", ""clothing_store"", ""electronics_store"", ""point_of_interest"", ""home_goods_store"", ""store"", ""food"", ""establishment""]",False
1082,南都銀行 手貝支店,34.690821,135.834818,1,"[""bank"", ""atm"", ""finance"", ""point_of_interest"", ""establishment""]",False
1083,ローレルスクエア学研奈良登美ヶ丘4,34.72426,135.749206,1,"[""point_of_interest"", ""establishment""]",False
1084,（株）テンダーボックス,34.647603000000004,135.708972,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1085,べーしっく,34.694535,135.787181,1,"[""point_of_interest"", ""establishment""]",False
1086,大宣,34.805282500000004,135.67854899999998,1,"[""store"", ""point_of_interest"", ""establishment""]",False
1087,SOLATO カーパラダイス津田 SS (みやび石油),34.811123,135.695173,1,"[""gas_station"", ""point_of_interest"", ""establishment""]",False
1088,天野川新橋,34.808113000000006,135.6566885,1,"[""point_of_interest"", ""establishment""]",False
1089,奈良市立登美ヶ丘北中学校,34.72421,135.753363,1,"[""school"", ""point_of_interest"", ""establishment""]",False
1090,学研まゆみ保育園,34.7190035,135.7299455,1,"[""school"", ""point_of_interest"", ""establishment""]",False
1091,apollostation 東中野SS （川本産業）,34.738769,135.6439925,1,"[""gas_station"", ""car_wash"", ""car_repair"", ""point_of_interest"", ""establishment""]",False
1092,植村医院,34.7003495,135.835493,1,"[""health"", ""point_of_interest"", ""establishment""]",False
1093,島ヶ原温泉 やぶっちゃの湯,34.77481,136.0668,1,"[""spa"", ""point_of_interest"", ""establishment""]",False
1094,平城左京団地 9,34.710391,135.805198,1,"[""point_of_interest"", ""establishment""]",False
1095,駐車場,34.775385,136.066973,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1096,車椅子用駐車場,34.7647065,136.0240875,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1097,吉川金糸,34.751543,135.810634,1,"[""point_of_interest"", ""establishment""]",False
1098,奈良交通（株） 観光事業部,34.683268,135.820661,1,"[""point_of_interest"", ""establishment""]",False
1099,事務棟別館,34.7337055,135.731528,1,"[""university"", ""point_of_interest"", ""establishment""]",False
1100,登美ヶ丘リハビリテーション病院,34.725596,135.748231,1,"[""health"", ""point_of_interest"", ""establishment""]",False
1101,ICHIBOU 駐車場,34.6927685,135.8261695,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1102,ダイアナ,34.6800455,135.823304,1,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1103,吉川住研 ならやまモデルハウス,34.716953,135.782506,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
1104,フラワーショップカトレヤ学園前店,34.697230000000005,135.75136700000002,1,"[""florist"", ""store"", ""point_of_interest"", ""establishment""]",False
1105,株式会社久保組,34.779576,135.723133,1,"[""point_of_interest"", ""establishment""]",False
1106,もとやま助産所,34.69193,135.73107,1,"[""point_of_interest"", ""health"", ""establishment""]",False
1107,アストロプロダクツ 四條畷店,34.740206,135.6299,1,"[""car_repair"", ""store"", ""point_of_interest"", ""establishment""]",False
1108,夢庵 交野倉治店,34.792221,135.691163,1,"[""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1109,ホワイトエッセンス加盟院（松井山手）,34.840378,135.71506,1,"[""dentist"", ""health"", ""point_of_interest"", ""establishment""]",False
1110,トラックコム 163号線 第一置き場,34.729791,135.726833,1,"[""storage"", ""point_of_interest"", ""establishment""]",False
1111,ゼルコヴァ,34.725203,135.7160205,1,"[""cafe"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
1112,バーミヤン 生駒白庭台店,34.7260735,135.715909,1,"[""meal_takeaway"", ""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1113,コイン精米所,34.707936,135.8282205,1,"[""point_of_interest"", ""establishment""]",False
1114,新車市場 生駒店 K-FIELDS,34.729374,135.70376249999998,1,"[""point_of_interest"", ""store"", ""establishment""]",False
1115,きみや,34.729933,135.747456,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1116,フォレストデイサービスセンター鹿ノ台,34.734522,135.745171,1,"[""health"", ""point_of_interest"", ""establishment""]",False
1117,奈良地方法務局 みんなの人権１１０番,34.671555,135.839663,1,"[""point_of_interest"", ""establishment""]",False
1118,つむぎの小径〔二名包括支援センター口〕,34.702363,135.751411,1,"[""park"", ""point_of_interest"", ""establishment""]",False
1119,法林寺,34.700922000000006,135.785899,1,"[""place_of_worship"", ""point_of_interest"", ""establishment""]",False
1120,山口整骨院,34.731856,135.712003,1,"[""health"", ""point_of_interest"", ""establishment""]",False
1121,ハロー障害年金社労士オフィス,34.694306,135.788116,1,"[""point_of_interest"", ""establishment""]",False
1122,ケーズデンキ 東生駒店,34.6856575,135.715957,1,"[""electronics_store"", ""point_of_interest"", ""store"", ""establishment""]",False
1123,富雄泉ヶ丘（バス）,34.677844,135.73496999999998,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1124,奈良口橋,34.732768,135.7213,1,"[""point_of_interest"", ""establishment""]",False
1125,岩城造園,34.697033,135.71044,1,"[""general_contractor"", ""point_of_interest"", ""store"", ""establishment""]",False
1126,おそうじ本舗 相楽店,34.73442,135.769443,1,"[""point_of_interest"", ""establishment""]",False
1127,奈良県ユース・ホステル協会,34.695311,135.825025,1,"[""point_of_interest"", ""establishment""]",False
1128,第１駐車場,34.696248,135.827425,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1129,宮方集会所,34.736013,135.725831,1,"[""point_of_interest"", ""establishment""]",False
1130,ROCKS,34.703403,135.73337800000002,1,"[""bakery"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
1131,大和西大寺駅北口タクシー乗り場,34.693666,135.783603,1,"[""taxi_stand"", ""point_of_interest"", ""establishment""]",False
1132,ALOHA CAFE Pineapple 生駒店,34.717978,135.723598,1,"[""cafe"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",False
1133,吉田病院訪問看護ステーションほほえみポート,34.690891,135.736605,1,"[""health"", ""point_of_interest"", ""establishment""]",False
1134,つじた動物病院,34.698083,135.731905,1,"[""veterinary_care"", ""point_of_interest"", ""establishment""]",False
1135,奈良市ならまちセンター,34.679735,135.831178,1,"[""point_of_interest"", ""establishment""]",False
1136,特別養護老人ホーム高山ちどり・高山ちどり別館,34.728826,135.727023,1,"[""health"", ""point_of_interest"", ""establishment""]",False
1137,HIDE.整骨院,34.70472,135.733325,1,"[""health"", ""point_of_interest"", ""establishment""]",False
1138,北大和二丁目（バス）,34.726561,135.732778,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1139,上六印刷株式会社,34.735501,135.732561,1,"[""point_of_interest"", ""establishment""]",False
1140,奈良学園大学,34.720693,135.745695,1,"[""university"", ""point_of_interest"", ""establishment""]",False
1141,ＪＡならけん 生駒支店,34.6916665,135.7040455,1,"[""bank"", ""atm"", ""finance"", ""point_of_interest"", ""establishment""]",False
1142,料亭菊水楼 ウェディング ザ・キクスイロウナラパーク 奈良,34.681975,135.833891,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1143,apollostation セルフ神戸北町SS（出光リテール販売）,34.754978,135.1424365,1,"[""gas_station"", ""car_wash"", ""car_repair"", ""point_of_interest"", ""establishment""]",False
1144,浜手バイパス被災構造物展示モニュメント (RC橋脚・伸縮装置・支承),34.685672,135.196142,1,"[""point_of_interest"", ""establishment""]",False
1145,内村興産（株）,34.690171,135.711898,1,"[""point_of_interest"", ""establishment""]",False
1146,公衆トイレ,34.726885,135.792606,1,"[""point_of_interest"", ""establishment""]",False
1147,大阪王将 東生駒店,34.701008,135.7081355,1,"[""meal_takeaway"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
1148,アルファ七森事務所（社会保険労務士法人）,34.6730545,135.799257,1,"[""point_of_interest"", ""establishment""]",False
1149,カムトゥギャザー,34.718038,135.76392900000002,1,"[""point_of_interest"", ""store"", ""establishment""]",False
1150,スーパーヤオヒコ 北大和店,34.7260435,135.7289615,1,"[""supermarket"", ""grocery_or_supermarket"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
1151,こぐま薬局西登美ヶ丘店,34.716811,135.74512,1,"[""pharmacy"", ""health"", ""store"", ""point_of_interest"", ""establishment""]",False
1152,美容室リュバンドール(RUBAN D'OR),34.727334,135.715298,1,"[""hair_care"", ""beauty_salon"", ""point_of_interest"", ""establishment""]",False
1153,クリーニングのフランス屋 生駒店,34.695595,135.702766,1,"[""laundry"", ""point_of_interest"", ""establishment""]",False
1154,御幸荘花結び,34.796163,135.252296,1,"[""lodging"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
1155,EV充電スタンド,34.756343,135.142561,1,"[""point_of_interest"", ""establishment""]",False
1156,天理教生和分教会,34.69241,135.701228,1,"[""point_of_interest"", ""establishment""]",False
1157,ビューポイント,34.680871,135.18641,1,"[""tourist_attraction"", ""point_of_interest"", ""establishment""]",False
1158,日本たばこ産業株式会社 奈良支店,34.688098,135.811105,1,"[""point_of_interest"", ""store"", ""establishment""]",False
1159,日向整骨院木津院,34.7364755,135.822554,1,"[""health"", ""point_of_interest"", ""establishment""]",False
1160,ローソン 平城店,34.719845,135.803445,1,"[""convenience_store"", ""atm"", ""finance"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
1161,東登美ヶ丘四丁目（バス）,34.722248,135.754546,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1162,塩と醤 木津川店｜ラーメン,34.727618,135.83064,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1163,トイレ ①（寝屋川公園 駐車場）,34.7643355,135.6555795,1,"[""point_of_interest"", ""establishment""]",False
1164,木曽路 学園前店,34.685813,135.752638,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1165,ファインフラッツ奈良ザ・レジデンス,34.683076,135.82662,1,"[""point_of_interest"", ""establishment""]",False
1166,ユニクロ 生駒店,34.710888,135.70554149999998,1,"[""clothing_store"", ""point_of_interest"", ""store"", ""establishment""]",False
1167,相楽台西（バス）,34.72727,135.789925,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1168,島川商店,34.768088,135.8581405,1,"[""point_of_interest"", ""establishment""]",False
1169,すこやか斑鳩・スポーツセンター テニスコート,34.6076335,135.7306345,1,"[""point_of_interest"", ""establishment""]",False
1170,株式会社NPCコーポレーション 京都オフィス,35.0295865,135.774307,1,"[""point_of_interest"", ""establishment""]",False
1171,さくら薬局 奈良学園前店,34.704376999999994,135.7503265,1,"[""pharmacy"", ""point_of_interest"", ""health"", ""store"", ""establishment""]",False
1172,642 Pizza ロッシーニピザ,34.6937475,135.75586950000002,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1173,ファミリーマート 奈良秋篠町店,34.706778,135.779338,1,"[""convenience_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
1174,（株）植泉,34.732609499999995,135.717083,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
1175,奈良日産自動車 登美ヶ丘店,34.7232645,135.748435,1,"[""car_dealer"", ""store"", ""point_of_interest"", ""establishment""]",False
1176,フィガロ ミリー 北生駒店,34.724926,135.722996,1,"[""hair_care"", ""beauty_salon"", ""point_of_interest"", ""establishment""]",False
1177,精華町消防団 第3分団第4部ポンプ庫,34.75153,135.746816,1,"[""fire_station"", ""point_of_interest"", ""establishment""]",False
1178,Seria アピタタウンけいはんな店,34.746923,135.769251,1,"[""point_of_interest"", ""store"", ""establishment""]",False
1179,大衆中遊華食堂 八戒,34.6647945,135.57120500000002,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1180,スッスイタリアンダイニング,34.716671,135.735496,1,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
1181,駐車場,34.505084,135.764527,1,"[""premise"", ""parking"", ""point_of_interest"", ""establishment""]",False
1182,地蔵尊(与楽),34.464335,135.780173,1,"[""place_of_worship"", ""point_of_interest"", ""establishment""]",False
1183,アグリステーション飛鳥 無料駐車場,34.466346,135.787685,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1184,ジョイフル 京都精華町店,34.745426,135.768883,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1185,奈良県旅館・ホテル生活衛生同業組合,34.6793115,135.81253650000002,1,"[""point_of_interest"", ""establishment""]",False
1186,イオンモール高の原,34.724508,135.79023949999998,1,"[""shopping_mall"", ""clothing_store"", ""point_of_interest"", ""store"", ""establishment""]",False
1187,オランダ屋 奈良店,34.698404,135.8276755,1,"[""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
1188,個別指導の明光義塾 学研奈良登美ヶ丘教室,34.726763,135.752411,1,"[""school"", ""point_of_interest"", ""establishment""]",False
1189,スギモト 米酒店,34.683172,135.814168,1,"[""liquor_store"", ""store"", ""point_of_interest"", ""establishment""]",False
1190,ラーメン横綱 枚方店,34.812725,135.666841,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1191,（株）ハヤシコーポレーション,34.812351,135.680576,1,"[""point_of_interest"", ""establishment""]",False
1192,株式会社 マティック．,34.701468,135.783166,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
1193,CARBOO,34.733318,135.738445,1,"[""car_dealer"", ""store"", ""point_of_interest"", ""establishment""]",False
1194,光台二丁目（バス）,34.743123999999995,135.76311199999998,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1195,目利きの銀次 八戸ノ里駅前店,34.664033,135.588136,1,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1196,デイリーヤマザキ 奈良ビバリーヒルズ店,34.705862999999994,135.8118465,1,"[""convenience_store"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
1197,ニジゲンノモリ（バス）,34.580146,135.013556,1,"[""transit_station"", ""point_of_interest"", ""establishment""]",False
1198,タイムズ中の島公園,34.752803,135.520246,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1199,アーバンハウス㈱,34.691656,135.702551,1,"[""real_estate_agency"", ""point_of_interest"", ""establishment""]",False
1200,松野町第3架道橋,34.656565,135.143496,1,"[""point_of_interest"", ""establishment""]",False
1201,ファミリーマート 近鉄九条駅前店,34.659531,135.784203,1,"[""convenience_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
1202,EV充電スポット,34.7435655,135.418974,1,"[""point_of_interest"", ""establishment""]",False
1203,吹田SA (下り),34.782503,135.527696,1,"[""point_of_interest"", ""store"", ""food"", ""establishment""]",False
1204,串かつ ますだ,34.699481,135.750491,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1205,アルティザン食品株式会社 – キャーヴ・デ・ザルティバー,34.725913,135.7174555,1,"[""store"", ""point_of_interest"", ""establishment""]",False
1206,（株）プランニング・モリタ,34.7301525,135.735309,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
1207,奈良 野菜ソムリエの店 Rokumeikan,34.714752000000004,135.743488,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1208,グルナディエ,34.73092,135.762946,1,"[""beauty_salon"", ""point_of_interest"", ""establishment""]",False
1209,ニトリ ロイヤル押熊店,34.725676,135.771291,1,"[""home_goods_store"", ""store"", ""point_of_interest"", ""establishment""]",False
1210,スパーク JR奈良駅前,34.678895,135.818511,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1211,奈良トヨペット 登美ヶ丘店,34.723023,135.750615,1,"[""car_dealer"", ""point_of_interest"", ""store"", ""establishment""]",False
1212,ヤガミホーム,34.74014,135.628868,1,"[""real_estate_agency"", ""point_of_interest"", ""establishment""]",False
1213,スマイルホテル奈良,34.6796305,135.8194075,1,"[""lodging"", ""point_of_interest"", ""establishment""]",False
1214,奈良先端科学技術大学院大学,34.733285,135.73397,1,"[""point_of_interest"", ""university"", ""establishment""]",True
1215,トリ屋のトリはキチンとチキン,34.694746,135.735055,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1216,京田辺市長公室 秘書係,34.814791,135.767411,1,"[""city_hall"", ""local_government_office"", ""point_of_interest"", ""establishment""]",False
1217,UniLife京田辺同志社前店,34.805466,135.777931,1,"[""real_estate_agency"", ""point_of_interest"", ""establishment""]",False
1218,弘照山不動寺（宗教法人）,34.6918,135.755645,1,"[""place_of_worship"", ""point_of_interest"", ""establishment""]",False
1219,MENYA BIBIRI,34.6622505,135.788698,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1220,カレーハウスCoCo壱番屋 新堀川店,34.9414305,135.752138,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1221,ゐざさ 大和吉野 柿の葉寿司 平城山店,34.718298,135.764725,1,"[""meal_takeaway"", ""restaurant"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
1222,京都新聞山科南販売所,34.9648,135.812298,1,"[""point_of_interest"", ""store"", ""establishment""]",False
1223,育夢（はぐくむ）の杜公園,34.7263895,135.7465835,1,"[""park"", ""point_of_interest"", ""establishment""]",False
1224,キヤノンシステムアンドサポート株式会社 奈良営業所,34.68195,135.81252949999998,1,"[""point_of_interest"", ""establishment""]",False
1225,鎌研交番所(保安巡視員詰所),34.6904045,135.8573795,1,"[""point_of_interest"", ""establishment""]",False
1226,閑清居,34.745573,135.765763,1,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
1227,第2宮ノ内公園,34.727908,135.818095,1,"[""park"", ""point_of_interest"", ""establishment""]",False
1228,堺浜大阪ガス天然ガススタンド,34.6049895,135.44935049999998,1,"[""point_of_interest"", ""establishment""]",False
1229,東登美ヶ丘5号街区公園,34.720948,135.754155,1,"[""park"", ""point_of_interest"", ""establishment""]",False
1230,ゴールド,34.710073,135.619143,1,"[""night_club"", ""bar"", ""point_of_interest"", ""establishment""]",False
1231,羊屋,34.70965150000001,135.619467,1,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",False
1232,ビーワン,34.738961,135.63159,1,"[""point_of_interest"", ""establishment""]",False
1233,かしき屋 福茂千,34.718428,135.731861,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
1234,えみ薬局,34.69391,135.736061,1,"[""pharmacy"", ""health"", ""point_of_interest"", ""store"", ""establishment""]",False
1235,ENEOS 生駒 SS (タイガー石油),34.73272,135.700496,1,"[""gas_station"", ""point_of_interest"", ""establishment""]",False
1236,（株）大林組 奈良土木工事事務所,34.723868,135.737951,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
1237,進学塾TETSU,34.692078,135.730036,1,"[""point_of_interest"", ""establishment""]",False
1238,パン工房 西山荘,34.711133,135.726233,1,"[""bakery"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
1239,上六印刷株式会社,34.73561,135.733333,1,"[""point_of_interest"", ""establishment""]",False
1240,ECCジュニア 北大和3丁目教室,34.725315,135.734296,1,"[""point_of_interest"", ""establishment""]",False
1241,トレーニングスタジオ・エクラル,34.718288,135.760786,1,"[""gym"", ""health"", ""point_of_interest"", ""establishment""]",False
1242,ワークマン 交野店,34.7623395,135.660584,1,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",False
1243,国土交通省 清滝雨量観測所,34.736851,135.669548,1,"[""point_of_interest"", ""establishment""]",False
1244,（せ木村香翠園,34.735035,135.738595,1,"[""park"", ""point_of_interest"", ""establishment""]",False
1245,西村橋,34.713216,135.72522,1,"[""point_of_interest"", ""establishment""]",False
1246,登美ヶ丘三丁目（バス）,34.715355,135.750855,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1247,登美ヶ丘治療院,34.716311,135.7548,1,"[""health"", ""point_of_interest"", ""establishment""]",False
1248,やました医院,34.714261,135.704431,1,"[""point_of_interest"", ""health"", ""establishment""]",False
1249,セレミューズ(株),34.6921755,135.69841050000002,1,"[""funeral_home"", ""store"", ""point_of_interest"", ""establishment""]",False
1250,タイムズ生駒ケーブル前,34.692431,135.695015,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
1251,三松中橋,34.70078,135.732933,1,"[""point_of_interest"", ""establishment""]",False
1252,北登美ヶ丘一丁目（バス）,34.722241,135.753323,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
1253,生駒市シルバー人材センター,34.72976,135.713778,1,"[""point_of_interest"", ""establishment""]",False
1254,後藤歯科クリニック,34.695161,135.697305,1,"[""dentist"", ""health"", ""point_of_interest"", ""establishment""]",False
1255,しゃぶしゃぶ・すきやき 一輪,34.679862,135.820557,1,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
1256,文化財復元センター,34.74543,135.763751,1,"[""point_of_interest"", ""establishment""]",False
1257,山城木津郵便局 集荷,34.735202,135.8039705,1,"[""post_office"", ""finance"", ""point_of_interest"", ""establishment""]",False
